date_time,aircraft_code,airline_iata,airline_icao,altitude,callsign,destination_airport_iata,ground_speed,heading,icao_24bit,id,latitude,longitude,number,on_ground,origin_airport_iata,registration,squawk,time,vertical_speed
2024-05-02 14:05:33.650772,A320,SA,SAW,38025,SAW422,DAM,401,267,778827,350710df,33.8099,40.4846,SAW422,0,SVO,YK-BAG,,1714658726,64
2024-05-02 14:05:33.652093,A21N,3U,CSC,6000,CSC8574,CTU,200,144,781C2C,350710e3,30.3474,103.7311,3U8574,0,URC,B-325H,,1714658723,-768
2024-05-02 14:05:33.653392,A359,AZ,ITY,38000,ITY620,LAX,475,299,4CAD44,350710fc,63.6116,-28.4254,AZ620,0,FCO,EI-IFA,,1714658727,0
2024-05-02 14:05:33.654728,B789,NH,ANA,40100,ANA897,HAN,438,262,86E844,35071104,22.9244,110.437,NH897,0,NRT,JA877A,,1714658724,0
2024-05-02 14:05:33.656013,A343,LH,DLH,37000,DLH758,MAA,545,101,3C64C5,3507112e,29.1218,40.4436,LH758,0,FRA,D-AIFE,,1714658720,0
2024-05-02 14:05:33.657282,B789,UA,UAL,35975,UAL181,DEN,443,266,A43100,3507115c,61.048,-48.471,UA181,0,FRA,N36962,,1714658725,-64
2024-05-02 14:05:33.658627,B77L,EK,UAE,36000,UAE9889,BOM,410,276,8965B9,35071165,22.3371,91.8187,EK9889,0,PVG,A6-EFU,,1714658725,0
2024-05-02 14:05:33.659916,B789,CZ,CSN,34000,CSN306,CAN,467,315,781704,35071184,-17.4168,146.5415,CZ306,0,AKL,B-20C6,,1714658724,-64
2024-05-02 14:05:33.661217,B734,QF,AWK,35000,QFA7281,MEL,434,98,C828D4,35071186,-37.5297,138.7097,QF7281,0,PER,ZK-FXL,,1714658725,64
2024-05-02 14:05:33.662550,A359,IB,IBE,38000,IBE6845,EZE,454,210,346146,35071187,19.0456,-21.5318,IB6845,0,MAD,EC-NBE,,1714658724,0
2024-05-02 14:05:33.663831,B77W,SQ,SIA,33000,SIA335,SIN,517,93,76CEF3,3507118b,40.8476,49.4249,SQ335,0,CDG,9V-SWS,,1714658725,0
2024-05-02 14:05:33.665127,B789,AC,ACA,35996,ACA839,YVR,510,271,C038A3,350711ca,75.1001,-51.7008,AC839,0,FRA,C-FVLQ,,1714658724,0
2024-05-02 14:05:33.666457,B753,DE,CFG,35000,CFG5KA,LPA,424,206,3C49E9,350711d3,35.2769,-11.872,DE1404,0,FRA,D-ABOI,,1714658718,0
2024-05-02 14:05:33.667807,MD11,FX,FDX,34975,FDX6010,MEM,500,110,A75659,350711d7,38.8202,-101.578,FX6010,0,ANC,N572FE,,1714658727,0
2024-05-02 14:05:33.669099,B77W,KE,KAL,35000,KAL053,HNL,571,92,71C208,350711ec,37.2458,145.3712,KE53,0,ICN,HL8208,,1714658724,0
2024-05-02 14:05:33.670454,B772,AA,AAL,36000,AAL21,DFW,494,253,AA37CE,350711f2,50.2787,-54.1247,AA21,0,LHR,N758AN,,1714658727,0
2024-05-02 14:05:33.671797,B77W,UA,UAL,33996,UAL858,SFO,625,63,A21656,350711f5,44.7279,169.2017,UA858,0,PVG,N2332U,,1714658724,0
2024-05-02 14:05:33.673110,A359,CA,CCA,36000,CCA941,DXB,428,259,781345,350711f8,22.0985,93.4539,CA941,0,PEK,B-1082,,1714658720,0
2024-05-02 14:05:33.674460,A20N,XY,KNE,37000,KNE642,JED,547,123,717CB3,35071212,25.3856,33.3756,XY642,0,BRU,HZ-NS63,,1714658727,0
2024-05-02 14:05:33.675812,B772,AA,AAL,37996,AAL333,JFK,498,273,AA57DF,35071219,53.1034,-23.8759,AA333,0,ATH,N766AN,,1714658724,0
2024-05-02 14:05:33.677142,,,,39000,T7FCN,,516,97,5002F8,3507121c,22.6699,53.7357,,0,HBE,T7-FCN,,1714658725,512
2024-05-02 14:05:33.678507,B788,JL,JAL,7925,JAL745,MNL,242,237,86DA1E,3507121f,14.3581,120.4686,JL745,0,NRT,JA838J,,1714658724,-768
2024-05-02 14:05:33.679814,B789,KE,KAL,38000,KAL663,HKT,476,237,71C391,3507122a,14.2302,106.7481,KE663,0,ICN,HL8391,,1714658723,-64
2024-05-02 14:05:33.681133,EC20,,HSI,0,HBZFM,,101,0,4B4292,3507124d,47.187,8.1728,,0,,HB-ZFM,,1714658668,0
2024-05-02 14:05:33.682462,B77W,BA,BAW,35000,BAW283,LAX,445,254,406B0A,35071257,65.3467,-57.4808,BA283,0,LHR,G-STBK,,1714658727,0
2024-05-02 14:05:33.683753,A321,AA,AAL,32000,AAL416,LAX,415,276,A01FEE,3507125a,43.5914,-85.639,AA416,0,BOS,N107NN,,1714658726,64
2024-05-02 14:05:33.685033,A320,B6,JBU,0,JBU813,FLL,0,177,A7E5C1,3507126a,26.0714,-80.1469,B6813,1,HPN,N608JB,,1714658718,0
2024-05-02 14:05:33.686345,B77L,FX,FDX,35000,FDX2,STN,530,77,AC5C1F,3507128a,57.2827,-47.8881,FX2,0,MEM,N896FD,,1714658724,0
2024-05-02 14:05:33.687642,B38M,FM,CSH,30000,CSH853,BKK,428,253,7812FF,35071290,16.0246,103.4956,FM853,0,PVG,B-1381,,1714658725,0
2024-05-02 14:05:33.688921,A388,EK,UAE,35000,UAE434,BNE,502,127,896187,3507129e,7.4182,86.7355,EK434,0,DXB,A6-EEH,,1714658720,0
2024-05-02 14:05:33.690245,E545,,,43000,E545,,424,261,,350712b1,41.6863,37.4608,,0,,,,1714658720,0
2024-05-02 14:05:33.691538,B77W,MU,CES,31000,CES554,PVG,510,68,780F3A,350712c4,58.2445,24.5843,MU554,0,CDG,B-7347,,1714658728,0
2024-05-02 14:05:33.692839,B38M,NO,NOS,36000,NOS4812,BVC,452,206,4CA960,350712c5,26.6053,-16.7506,NO4812,0,MXP,EI-RZA,,1714658726,0
2024-05-02 14:05:33.694112,B738,QS,TVS,24500,TVS77E,FUE,353,208,49D04D,350712d5,29.2767,-13.2306,QS1210,0,PRG,OK-TVG,,1714658727,-1280
2024-05-02 14:05:33.695449,B753,DE,CFG,525,CFG068,HRG,142,344,3C49EC,350712df,27.1466,33.8104,DE68,0,DUS,D-ABOL,,1714658726,-704
2024-05-02 14:05:33.696734,B789,WY,OMA,37975,OMA117,FRA,488,302,70C105,350712e9,44.7115,26.4027,WY117,0,MCT,A4O-SI,,1714658722,0
2024-05-02 14:05:33.698041,A320,LA,LAN,35975,LPE2434,LIM,396,345,E8026E,350712ef,-14.82,-76.3532,LA2434,0,MDZ,CC-BFL,,1714658727,0
2024-05-02 14:05:33.699462,B772,AA,AAL,35000,AAL60,DFW,580,76,AA305F,350712f6,50.2149,-166.2856,AA60,0,NRT,N756AM,,1714658728,0
2024-05-02 14:05:33.700813,B788,BA,BAW,41000,BAW107,DXB,479,124,4074E3,35071302,48.254,18.2536,BA107,0,LHR,G-ZBJK,,1714658725,-64
2024-05-02 14:05:33.702209,B738,SC,CDG,29675,CDG2117,URC,405,313,78111B,3507130a,43.7331,89.9962,SC2117,0,HGH,B-7805,,1714658724,0
2024-05-02 14:05:33.703506,A333,DL,DAL,38000,DAL97,DTW,485,265,AB398A,35071318,48.9234,-51.1059,DL97,0,CDG,N822NW,,1714658727,0
2024-05-02 14:05:33.704790,A388,EK,UAE,35000,UAE1CR,MEL,480,136,89655D,35071324,3.9265,82.7063,EK406,0,DXB,A6-EVQ,,1714658724,0
2024-05-02 14:05:33.706170,FA7X,,,19225,FA7X,,452,297,,3507132c,54.304,38.6749,,0,,,,1714658724,0
2024-05-02 14:05:33.707512,B38M,AC,ACA,36000,ACA869,YHZ,462,269,C02FED,3507133e,51.1055,-25.6048,AC869,0,LHR,C-FSDW,,1714658720,0
2024-05-02 14:05:33.708803,B789,Z0,NBT,39992,UBT72C,MIA,477,237,4075C3,35071364,43.9158,-50.2082,Z0723,0,LGW,G-CKWS,,1714658724,0
2024-05-02 14:05:33.710099,B77L,BR,EVA,33000,EVA692,DFW,566,127,899137,35071376,44.5573,-117.5497,BR692,0,ANC,B-16786,,1714658724,0
2024-05-02 14:05:33.711436,A388,EK,UAE,38000,UAE7X,MRU,493,173,896483,3507139a,-6.6786,55.9905,EK703,0,DXB,A6-EUY,,1714658720,0
2024-05-02 14:05:33.712732,B788,BY,TUI,40000,TOM742,MLB,486,240,4067F6,350713bb,46.6957,-60.0704,BY742,0,GLA,G-TUIB,,1714658724,0
2024-05-02 14:05:33.714007,B738,S7,,37000,SBI6344,IKT,478,109,151E90,350713bd,55.8377,95.5624,S76344,0,LED,RA-73360,,1714658720,0
2024-05-02 14:05:33.715345,A20N,F9,FFT,0,FFT25,PUJ,0,84,A3CCB7,350713c6,18.5643,-68.369,F925,1,ATL,N344FR,,1714658713,0
2024-05-02 14:05:33.716641,A35K,TX,FWI,40000,FWI40C,PTP,455,223,39CDCE,350713d5,39.6686,-43.0333,TX540,0,ORY,F-HTOO,,1714658728,0
2024-05-02 14:05:33.717952,A339,DE,CFG,38000,CFG2096,SFO,487,283,3C7A44,350713d7,71.5254,-45.6216,DE2096,0,FRA,D-ANRD,,1714658725,0
2024-05-02 14:05:33.719284,B763,LA,LAN,34000,LPE2478,LAX,452,303,E80212,350713dc,15.3705,-95.5479,LA2478,0,LIM,CC-CXC,,1714658725,0
2024-05-02 14:05:33.720577,A339,DE,CFG,38000,CFG2038,BOS,503,256,3C7A47,350713de,50.8788,-44.8036,DE2038,0,FRA,D-ANRG,,1714658720,0
2024-05-02 14:05:33.721861,A339,TP,TAP,40000,TAP288,LIS,462,343,4952B1,350713ef,23.207,5.3168,TP288,0,LAD,CS-TUQ,,1714658728,0
2024-05-02 14:05:33.723234,B773,CX,CPA,0,CPA505,HKG,15,160,780172,350713f6,22.3147,113.914,CX505,1,NRT,B-HNJ,,1714658721,0
2024-05-02 14:05:33.724524,B789,NH,ANA,38975,ANA801,SIN,492,220,86EE7E,3507141e,12.1999,120.1098,NH801,0,NRT,JA890A,,1714658726,-64
2024-05-02 14:05:33.725808,A333,PR,PAL,38000,PAL100,HNL,511,90,75833C,35071428,19.0531,157.3506,PR100,0,MNL,RP-C8789,,1714658724,0
2024-05-02 14:05:33.727156,A333,GA,GIA,2650,GIA863,CGK,163,68,8A047A,35071429,-6.1925,106.5188,GA863,0,HKG,PK-GPV,,1714658726,-896
2024-05-02 14:05:33.728469,B739,KE,KAL,32000,KAL625,MNL,467,204,71C248,35071447,20.6894,125.1159,KE625,0,ICN,HL8248,,1714658724,0
2024-05-02 14:05:33.729781,B77L,FX,FDX,36000,FDX1413,HNL,453,248,ABB2FE,35071488,35.5198,-130.0134,FX1413,0,MEM,N853FD,,1714658728,0
2024-05-02 14:05:33.731126,B77L,EK,UAE,30000,UAE9841,DWC,434,274,89616F,3507148f,22.9548,84.3609,EK9841,0,HKG,A6-EFI,,1714658727,0
2024-05-02 14:05:33.732419,B763,JL,JAL,9350,JAL735,HKG,283,247,861F88,3507149c,22.1506,114.0357,JL735,0,NRT,JA619J,,1714658726,-2048
2024-05-02 14:05:33.733715,B748,CV,CLX,35000,CLX5163,NLU,507,140,4D0112,3507149f,32.6456,-108.3227,CV5163,0,ANC,LX-VCI,,1714658727,0
2024-05-02 14:05:33.735061,B789,WS,WJA,34996,WJA81,YYC,590,82,C06022,350714a1,49.7807,-173.3393,WS81,0,NRT,C-GKKN,,1714658720,0
2024-05-02 14:05:33.736356,FA50,,,43000,N221CB,LIS,427,180,A1E4EC,350714a8,44.8648,-14.0,,0,KEF,N221CB,,1714658728,0
2024-05-02 14:05:33.737646,A339,TP,TAP,37996,TAP223,MIA,461,252,4952A1,350714d0,43.9847,-50.1174,TP223,0,LIS,CS-TUA,,1714658720,0
2024-05-02 14:05:33.739001,P32R,,,10925,N8347W,,139,150,AB6A98,350714d1,36.9561,-85.6939,,0,,N8347W,,1714658725,0
2024-05-02 14:05:33.740299,GLEX,VJ,VJT,43004,VJT741,HPN,492,264,4D2089,350714ef,53.0228,-20.953,VJT741,0,FAB,9H-VJE,,1714658724,0
2024-05-02 14:05:33.741586,A343,LH,DLH,36000,DLH3V,DTW,499,261,3C64C4,350714f1,50.6109,-45.1207,LH442,0,FRA,D-AIFD,,1714658728,0
2024-05-02 14:05:33.742924,B788,BY,TUI,38004,TOM074,PUJ,475,221,406B13,3507150a,39.2109,-45.8014,BY74,0,LGW,G-TUIF,,1714658724,0
2024-05-02 14:05:33.744217,A321,DE,CFG,34975,CFG1HE,FNC,436,213,3C6426,35071522,35.9783,-14.1538,DE1506,0,HAM,D-AIAF,,1714658723,0
2024-05-02 14:05:33.745523,B762,IA,IAM,36004,IAM1424,,457,350,33FE77,35071533,75.009,9.9857,IAM1424,0,,MM62228,,1714658710,0
2024-05-02 14:05:33.746860,A21N,W4,WZZ,10575,WMT2987,JED,325,136,4D248E,3507153f,21.7078,38.8376,W42987,0,VIE,9H-WDH,,1714658725,-704
2024-05-02 14:05:33.748153,WT9,,,4400,DEVRS,,97,332,3D3DE8,35071547,50.8871,19.1989,,0,,D-EVRS,,1714658716,0
2024-05-02 14:05:33.749453,B772,OZ,AAR,35000,AAR272,SEA,585,53,71C254,35071550,47.3599,170.7251,OZ272,0,ICN,HL8254,,1714658724,0
2024-05-02 14:05:33.750820,B789,TN,THT,37000,THT8,LAX,509,30,3A3688,35071551,14.2506,-135.4156,TN8,0,PPT,F-ONUI,,1714658716,0
2024-05-02 14:05:33.752126,B788,JL,JAL,40000,JAL729,CGK,494,220,86D9FC,35071554,13.0229,120.8324,JL729,0,NRT,JA837J,,1714658725,0
2024-05-02 14:05:33.753410,A359,CI,CAL,39000,CAL064,TPE,542,71,8990F3,35071575,45.9928,58.7129,CI64,0,VIE,B-18906,,1714658724,0
2024-05-02 14:05:33.754768,A339,TP,TAP,36000,TAP089,GRU,458,205,4952AE,3507157f,25.3499,-17.4658,TP89,0,LIS,CS-TUN,,1714658726,0
2024-05-02 14:05:33.756077,PC12,,,24000,LVCBP,,291,187,E03090,35071583,-30.5711,-58.2707,,0,QAE,LV-CBP,,1714658720,0
2024-05-02 14:05:33.757377,B738,CM,CMP,38000,CMP290,PTY,423,329,0C2050,3507158c,0.0317,-74.3208,CM290,0,ASU,HP-1712CMP,,1714658725,0
2024-05-02 14:05:33.758725,E135,4Z,LNK,32300,,BLZ,360,189,0080DC,350715a7,-25.1348,28.8138,4Z450,0,JNB,ZS-ALO,,1714658728,0
2024-05-02 14:05:33.760030,A20N,MU,CES,29100,CES6914,SHA,467,107,781B26,350715c9,33.2306,111.7324,MU6914,0,URC,B-322J,,1714658724,0
2024-05-02 14:05:33.761327,B772,BA,BAW,39000,BAW65,NBO,556,144,4007FB,350715df,28.2909,30.018,BA65,0,LHR,G-YMMP,,1714658727,0
2024-05-02 14:05:33.762654,B788,JL,JAL,40000,JAL707,BKK,461,252,86D9B8,350715e5,19.7986,114.2219,JL707,0,NRT,JA835J,,1714658720,0
2024-05-02 14:05:33.763939,B77W,AC,ACA,33000,ACA064,YVR,599,65,C0173F,350715f5,47.2299,173.5983,AC64,0,ICN,C-FIUW,,1714658720,0
2024-05-02 14:05:33.765227,B77L,3S,BOX,30100,BOX519,LEJ,457,304,3C4584,35071607,40.8102,84.7093,3S519,0,HKG,D-AALD,,1714658724,0
2024-05-02 14:05:33.766539,A388,BA,BAW,36000,BAW3Z,MIA,483,251,406A05,3507163a,45.9812,-50.1514,BA207,0,LHR,G-XLEF,,1714658727,-64
2024-05-02 14:05:33.767836,A321,AA,AAL,0,AAL444,PHL,0,90,A15516,35071645,39.8747,-75.2441,AA444,1,FLL,N185UW,,1714658709,0
2024-05-02 14:05:33.769123,B738,FM,CSH,34000,CSH847,BKK,426,238,7800D1,35071653,19.6019,103.9185,FM847,0,PVG,B-6866,,1714658727,64
2024-05-02 14:05:33.770432,A320,JQ,JST,32000,JST978,PER,436,253,7C6C92,3507165d,-31.6588,119.1038,JQ978,0,CNS,VH-VQC,,1714658725,0
2024-05-02 14:05:33.771744,A20N,W6,WZZ,27125,WZZ2654,LCA,442,108,4D247B,35071671,35.2933,32.1343,W64552,0,LTN,9H-WBX,,1714658722,-1792
2024-05-02 14:05:33.773052,A21N,B6,JBU,33175,JBU44,JFK,476,249,A4C9F8,3507167f,48.7853,-51.0235,B644,0,LGW,N4077J,,1714658727,576
2024-05-02 14:05:33.774378,B789,EY,ETD,38975,ETD99P,AUH,519,145,8965F4,35071680,31.8672,46.7005,EY126,0,MUC,A6-BNF,,1714658726,0
2024-05-02 14:05:33.775706,B738,VA,VOZ,13075,VOZ1465,DRW,359,288,7C2BAF,3507169a,-12.5889,131.14,VA1465,0,MEL,VH-IWX,,1714658725,-2112
2024-05-02 14:05:33.777029,A333,IB,IBE,33000,IBE6275,ORD,389,275,344304,350716b2,46.9168,-38.6354,IB6275,0,MAD,EC-LUB,,1714658728,0
2024-05-02 14:05:33.778356,B737,LG,LGL,4900,LGL921,HRG,247,55,4D00C1,350716b7,26.9453,33.7993,LG921,0,LUX,LX-LGQ,,1714658725,-1024
2024-05-02 14:05:33.779635,B77W,EK,UAE,37000,UAE74W,DXB,495,114,89630D,350716c2,38.981,41.7369,EK12,0,LGW,A6-ENK,,1714658726,-64
2024-05-02 14:05:33.780937,A359,QR,QTR,37000,QTR9N,DOH,490,37,06A0FB,350716cf,-12.1206,30.9811,QR1370,0,CPT,A7-ALG,,1714658727,0
2024-05-02 14:05:33.782232,A333,CX,CPA,4050,CPA784,HKG,215,334,780A94,350716d5,22.1359,113.7609,CX784,0,DPS,B-LBJ,,1714658725,-448
2024-05-02 14:05:33.783546,B38M,B2,BRU,38000,BRU718,MSQ,434,322,510116,3507171a,51.8181,42.2838,B2718,0,DXB,EW-528PA,,1714658724,0
2024-05-02 14:05:33.784830,B752,DL,DAL,25750,DAL1964,CUN,407,233,A8DF4B,35071723,22.1194,-85.7591,DL1964,0,ATL,N6709,,1714658726,-1152
2024-05-02 14:05:33.786161,B789,UK,VTI,35975,VTI017,LHR,457,288,801406,35071726,40.8144,48.902,UK17,0,DEL,VT-TSH,,1714658726,0
2024-05-02 14:05:33.787488,B77L,LH,GEC,35000,GEC8430,PEK,517,93,3C70C5,3507174b,40.7943,50.3123,LH8430,0,FRA,D-ALFE,,1714658725,0
2024-05-02 14:05:33.788784,A21N,DL,DAL,34000,DAL859,SLC,386,260,A6B470,35071765,45.2336,-98.8782,DL859,0,BOS,N531DA,,1714658725,0
2024-05-02 14:05:33.790065,A21N,HO,DKH,3600,DKH1361,BKK,174,195,781929,35071772,13.9064,100.8177,HO1361,0,PVG,B-30EQ,,1714658726,-512
2024-05-02 14:05:33.791382,B738,XQ,SXS,14225,SXS1YE,AYT,334,141,4BCDF0,3507177f,37.2349,30.3629,XQ579,0,ARN,TC-SOP,,1714658726,-960
2024-05-02 14:05:33.792660,A21N,TK,THY,8150,THY6TZ,IST,266,153,4BB26D,35071780,41.1023,28.1967,TK1976,0,DUB,TC-LSM,,1714658725,-576
2024-05-02 14:05:33.793927,B77L,FX,FDX,33025,FDX5159,MEM,492,120,AC0D21,35071797,40.1023,-105.522,FX5159,0,ANC,N876FD,,1714658726,0
2024-05-02 14:05:33.795258,A21N,KC,KZR,39000,KZR904,GUW,474,98,4CADE1,350717bb,41.0071,42.369,KC904,0,AMS,EI-KDG,,1714658728,0
2024-05-02 14:05:33.796556,B38M,WN,SWA,10250,SWA5052,LAS,326,307,AC2C10,350717c5,35.9326,-114.4849,WN5052,0,CMH,N8835Q,,1714658727,-1728
2024-05-02 14:05:33.797839,B78X,UA,UAL,34000,UAL952,ORD,469,259,A11BA0,350717d9,53.8266,-41.8458,UA952,0,MUC,N17002,,1714658724,0
2024-05-02 14:05:33.799143,B77L,SQ,DHK,36000,SIA7441,HNL,461,240,769101,350717e0,38.3672,-122.8631,SQ7441,0,CVG,9V-DHA,,1714658727,0
2024-05-02 14:05:33.800417,A20N,MU,CES,30075,CES6134,PVG,464,91,7817D2,3507180e,31.5829,119.4198,MU6134,0,BPL,B-30AX,,1714658726,-1024
2024-05-02 14:05:33.801718,A333,JT,LNI,40000,LNI112,MED,503,307,8A0578,35071812,9.3825,77.8764,JT112,0,CGK,PK-LEH,,1714658726,0
2024-05-02 14:05:33.803049,A20N,AV,AVA,38000,AVA110,BOG,441,342,AD63A8,3507181c,-9.0898,-68.0292,AV110,0,MVD,N962AV,,1714658724,64
2024-05-02 14:05:33.804354,A359,DL,DAL,36304,DAL170,MSP,618,57,A63DFF,35071822,40.1084,160.2654,DL170,0,ICN,N501DN,,1714658720,0
2024-05-02 14:05:33.805642,A320,UD,UBD,14925,UBD438,EBL,373,204,4520EB,35071845,36.225,43.9013,UD438,0,DUS,LZ-DBT,,1714658722,-3136
2024-05-02 14:05:33.806999,B38M,TS,TSC,18500,TSC2682,CUN,361,221,4D23E3,3507185b,21.693,-86.2358,TS2682,0,YQM,9H-TAU,,1714658726,-896
2024-05-02 14:05:33.808297,B77W,BR,EVA,33000,EVA088,TPE,500,51,899081,35071866,41.1647,48.1083,BR88,0,CDG,B-16738,,1714658723,-64
2024-05-02 14:05:33.809578,C25M,,,6425,PSCEU,,241,224,E497FE,3507187f,-26.8612,-48.8375,,0,VIX,PS-CEU,,1714658726,-1728
2024-05-02 14:05:33.810939,B789,EY,ETD,39000,ETD87A,AUH,579,89,8964BB,35071891,29.6016,32.851,EY64,0,LIS,A6-BLK,,1714658726,512
2024-05-02 14:05:33.812252,B789,CA,CCA,35996,CCA174,PEK,495,355,780FDB,35071894,-2.7924,146.3816,CA174,0,SYD,B-7879,,1714658720,0
2024-05-02 14:05:33.813537,DA40,,,4875,SEMCC,MMX,124,189,4AB463,3507189c,55.7224,13.3875,,0,LPI,SE-MCC,,1714658723,-384
2024-05-02 14:05:33.814861,B788,AC,ACA,39975,ACA879,YUL,500,259,C058C0,350718b3,49.324,-47.704,AC879,0,TLS,C-GHPV,,1714658727,-64
2024-05-02 14:05:33.816153,B788,AC,ACA,41000,ACA877,YUL,484,266,C058D5,350718e7,49.8333,-43.2179,AC877,0,LYS,C-GHQQ,,1714658720,0
2024-05-02 14:05:33.817458,B748,KZ,NCA,33000,NCA049,NRT,514,54,847183,35071906,42.3704,50.3449,KZ49,0,MXP,JA16KZ,,1714658726,0
2024-05-02 14:05:33.818787,A21N,TK,THY,8000,THY6JL,EDI,266,11,4BB28F,35071920,55.6725,-3.1567,TK1345,0,IST,TC-LTO,,1714658725,0
2024-05-02 14:05:33.820070,A321,AA,AAL,0,AAL628,LGA,7,32,ACD296,3507192d,40.7821,-73.8785,AA628,1,CLT,N925UY,,1714658725,0
2024-05-02 14:05:33.821370,B77W,CI,CAL,31000,CAL012,JFK,596,59,899018,35071933,42.8947,161.585,CI12,0,TPE,B-18052,,1714658724,0
2024-05-02 14:05:33.822704,GLEX,,,40004,GLEX,,497,283,,3507195d,69.0141,-40.1512,,0,,,,1714658720,0
2024-05-02 14:05:33.823981,A21N,9S,UZS,0,UZS202,SKD,0,185,507C91,35071963,39.6969,66.99,9S202,1,IST,UK32121,,1714658690,0
2024-05-02 14:05:33.825259,A333,IB,IBE,35000,IBE6123,MIA,393,267,3444C4,35071974,44.0705,-37.9878,IB6123,0,MAD,EC-LZJ,,1714658720,0
2024-05-02 14:05:33.826572,E195,,AZU,34000,,,416,217,E48EDE,3507198e,-17.8933,-42.7374,,0,,PR-AXX,,1714658717,0
2024-05-02 14:05:33.827872,A359,TG,THA,825,THA615,BKK,132,194,885110,35071998,13.7223,100.7691,TG615,0,PEK,HS-THP,,1714658726,-640
2024-05-02 14:05:33.829155,A320,,AAL,0,AAL303P,GEG,11,270,A06BD3,350719a8,47.6181,-117.5408,,1,DFW,N126UW,,1714658727,0
2024-05-02 14:05:33.830475,A21N,CZ,CSN,32075,CSN5067,FRU,396,272,781B6F,350719b8,43.4973,82.9493,CZ5067,0,PKX,B-323F,,1714658727,0
2024-05-02 14:05:33.831787,AV68,,,6100,DKCLE,,83,80,3E625A,350719ee,54.0326,9.9631,,0,AGE,D-KCLE,,1714658720,512
2024-05-02 14:05:33.833081,A21N,TK,THY,3025,THY3SB,IST,220,47,4BB28E,35071a26,40.9839,28.6782,TK1756,0,LIS,TC-LTN,,1714658725,64
2024-05-02 14:05:33.834390,A359,DL,DAL,39004,DAL195,ATL,483,268,A7615F,35071a2a,50.432,-36.9696,DL195,0,BCN,N575DZ,,1714658720,0
2024-05-02 14:05:33.835677,A319,J2,AHY,36975,AHY046,GYD,483,87,600804,35071a30,41.5504,43.5868,J246,0,BCN,4K-AZ04,,1714658728,0
2024-05-02 14:05:33.836975,A321,TS,TSC,1825,TSC650,CUN,168,125,C051D1,35071a72,21.1056,-86.9627,TS650,0,YQB,C-GEZO,,1714658726,-512
2024-05-02 14:05:33.838301,B738,DP,PBD,5675,PBD995,IST,245,230,151E12,35071a75,41.0239,29.184,DP995,0,VKO,RA-73234,,1714658726,-960
2024-05-02 14:05:33.839594,A21N,B6,JBU,34000,JBU34,BOS,481,257,A4B6B6,35071a7b,49.0597,-49.8255,B634,0,CDG,N4022J,,1714658727,64
2024-05-02 14:05:33.840893,A320,AA,AAL,0,AAL576,DFW,0,337,A01567,35071a91,32.8949,-97.0365,AA576,1,BUF,N104UW,,1714658726,0
2024-05-02 14:05:33.842199,B772,UA,UAL,37000,UAL879,IAH,496,247,AA6B9F,35071aa5,50.5923,-51.6444,UA879,0,LHR,N77014,,1714658727,-64
2024-05-02 14:05:33.843503,A20N,SK,SAS,0,SAS1804,ARN,9,149,4CAD91,35071ae1,59.6535,17.933,SK1804,1,AGP,EI-SCA,,1714658723,0
2024-05-02 14:05:33.844790,BE20,,,1900,BE20,,196,52,,35071afd,52.5645,0.3542,,0,,,,1714658727,0
2024-05-02 14:05:33.846118,B773,KE,KAL,35000,KAL645,SIN,494,215,71BD33,35071aff,10.5653,110.6828,KE645,0,ICN,HL7533,,1714658722,0
2024-05-02 14:05:33.847440,0000,,,6500,ZSMLE,,80,318,200000,35071b18,-33.5515,19.2815,,0,CPT,00000000,,1714658720,0
2024-05-02 14:05:33.848728,B788,AI,AIC,37975,AIC165,LHR,434,310,800738,35071b32,48.6985,57.5383,AI165,0,DEL,VT-ANR,,1714658725,0
2024-05-02 14:05:33.850009,B789,KE,KAL,2250,KAL455,HAN,156,107,71BA08,35071b3e,21.2581,105.6788,KE455,0,ICN,HL7208,,1714658724,-1024
2024-05-02 14:05:33.851343,B763,8C,,39000,ATN9731,SBD,489,76,A213BD,35071b3f,32.7191,-121.8652,8C9731,0,LIH,N233AZ,,1714658723,0
2024-05-02 14:05:33.852615,A21N,5W,WZZ,34000,WAZ50TN,FCO,439,289,89659E,35071b4d,40.6107,28.7127,5W7049,0,AUH,A6-WZC,,1714658725,-64
2024-05-02 14:05:33.853888,A332,TK,THY,34100,THY6223,FRU,455,309,4BA88F,35071b52,40.6106,94.3663,TK6223,0,SZX,TC-JDO,,1714658724,0
2024-05-02 14:05:33.855199,B789,JL,JAL,36000,JAL8,BOS,584,80,86E496,35071b75,49.8214,-172.8651,JL8,0,NRT,JA866J,,1714658724,0
2024-05-02 14:05:33.856496,B39M,UA,UAL,35000,UAL558,SFO,456,54,A448F6,35071b76,35.7606,-126.0225,UA558,0,HNL,N37514,,1714658725,0
2024-05-02 14:05:33.857783,A321,TK,THY,0,THY2XS,IST,9,180,4BAA64,35071b8d,41.2661,28.7218,TK1304,1,AGP,TC-JSD,,1714658727,0
2024-05-02 14:05:33.859101,A21N,TS,TSC,35000,TSC512,AZS,416,165,C06A7A,35071ba9,26.139,-71.3029,TS512,0,YYZ,C-GOIJ,,1714658728,0
2024-05-02 14:05:33.860390,A332,IB,IBE,34000,IBE6317,SJO,396,261,345109,35071bb3,43.5201,-35.9009,IB6317,0,MAD,EC-MKI,,1714658724,0
